0.7875 0.35714287 0.7 0.3214286 66 10.1328445037 0.1188674185 10.2632655283 0.1188674185 10.3190693052 0.1188674185 8.2690050718 0.1188674185 12.7731677122 0.1188674185 0.7375 0.33928573 142 0.675 0.30357143 65 12.02605078 0.2554234907 10.1797632034 0.1116037448 10.491290568 0.1835136178 8.0113727874 0.1116037448 12.02605078 0.2554234907 0.71250004 0.33928573 159 0.58750004 0.2857143 75 9.1792265735 0.0662577192 10.4543090067 0.0662577192 10.4941379846 0.0662577192 8.6898314291 0.0662577192 11.7832069146 0.0662577192 0.725 0.3214286 150 0.38750002 0.21428573 65 9.8073953025 0.320772092 9.0021381418 0.1371000467 10.2714213789 0.1804163886 8.5063941179 0.083377027 11.9594194284 0.320772092 0
0.7625 0.35714287 0.7625 0.35714287 53 10.1858738685 0.1656766687 9.9990518718 0.1656766687 10.2982529663 0.1656766687 8.1190291429 0.1656766687 12.3718359203 0.1656766687 0.7375 0.33928573 176 0.6625 0.2857143 66 11.7420194544 0.0743195702 10.2479926528 0.0643150969 10.5093852951 0.0693173335 8.9968608654 0.0643150969 11.7420194544 0.0743195702 0.7 0.3214286 151 0.65000004 0.26785716 56 10.2198262329 0.1499073012 10.8299842299 0.1499073012 10.3997475521 0.1499073012 9.0240822111 0.1499073012 11.3779390652 0.1499073012 0.725 0.3214286 155 0.6375 0.2857143 53 10.3006366142 0.1458078632 10.2008740862 0.1083604312 10.2601852687 0.1183809986 8.9257308496 0.1009747013 11.5752592379 0.1458078632 0
0.75 0.35714287 0.6 0.2857143 57 10.2587911444 0.3763099254 11.3426852675 0.3763099254 10.5745437897 0.3763099254 8.4904609116 0.3763099254 12.7521720114 0.3763099254 0.71250004 0.3214286 160 0.6 0.2857143 66 10.4189158889 0.0532652258 11.4873937782 0.0532652258 10.1903021172 0.0532652258 9.0650471847 0.0532652258 11.4873937782 0.0532652258 0.71250004 0.3214286 142 0.625 0.26785716 65 10.5792270382 0.1183555757 10.1795994952 0.1580079801 10.5213576503 0.1381817779 8.8072566894 0.1183555757 11.6882086286 0.1580079801 0.71250004 0.3214286 151 0.71250004 0.3214286 66 9.9533997545 0.204712093 9.1752422774 0.0113745671 10.2975283557 0.1055942279 8.9243654407 0.0113745671 11.833513108 0.204712093 0
0.75 0.35714287 0.675 0.3214286 48 10.3063438492 0.1244908032 9.9106681013 0.1244908032 10.4137644672 0.1244908032 7.7591195768 0.1244908032 13.2896494049 0.1244908032 0.725 0.33928573 176 0.725 0.33928573 58 11.4703840424 0.0670766612 9.9642779641 0.1197231711 10.4624119202 0.0933999161 9.1036699459 0.0670766612 11.9557032555 0.1197231711 0.7375 0.33928573 167 0.65000004 0.30357143 66 9.8556062238 0.0879106946 12.1035908255 0.0879106946 10.5692256785 0.0879106946 8.5420775313 0.0879106946 12.1035908255 0.0879106946 0.725 0.3214286 175 0.575 0.25 58 10.6022556001 0.1044913223 10.5812553808 0.0182137242 10.3348426225 0.0825811295 8.847287373 0.0182137242 12.06286275 0.1250383421 0
0.7375 0.35714287 0.675 0.30357143 48 10.5024070554 0.0320666951 10.1358310269 0.075746679 10.3768599227 0.053906687 9.1704153339 0.0320666951 12.186020918 0.075746679 0.725 0.3214286 194 0.475 0.25 48 10.1639352381 0.1443301045 11.322158815 0.1443301045 10.5326683588 0.1443301045 9.5991675486 0.1443301045 11.5997423731 0.1443301045 0.71250004 0.3214286 151 0.6125 0.2857143 57 10.7781068184 0.0356089439 10.7847457461 0.0356089439 10.1596000914 0.0356089439 9.0600354925 0.0356089439 10.7847457461 0.0356089439 0.725 0.3214286 145 0.725 0.3214286 63 10.5923695367 0.0967970887 10.6806010969 0.0392747034 10.4187736525 0.0493787254 8.8577962191 0.0120643841 11.5353002912 0.0967970887 0
0.75 0.35714287 0.675 0.2857143 57 10.3860222542 0.2093013145 8.2856012963 0.05894327 10.2779603586 0.1341222923 8.2856012963 0.05894327 11.8607974217 0.2093013145 0.7375 0.33928573 167 0.6625 0.30357143 59 10.0746762894 0.0357508733 9.9637484572 0.0357508733 10.7312375179 0.0357508733 9.9516257593 0.0357508733 12.0398964175 0.0357508733 0.7 0.3214286 157 0.6375 0.2857143 57 10.1170488767 0.2180611127 9.9383092684 0.0744593221 10.2833543389 0.1462602174 8.510189687 0.0744593221 11.7222676336 0.2180611127 0.725 0.33928573 209 0.6125 0.2857143 68 8.9626425062 0.1072410353 10.5960393054 0.0213939536 10.4520277774 0.0643174944 8.9626425062 0.0213939536 12.1841088109 0.1072410353 0
0.7875 0.39285716 0.725 0.30357143 65 10.2570095201 0.0509744506 10.2954771129 0.0294249544 10.4031594964 0.0401997025 9.1066777118 0.0294249544 11.8282862819 0.0509744506 0.75 0.35714287 159 0.65000004 0.2857143 66 10.0224375783 0.156666537 10.7253872589 0.156666537 10.5776280523 0.156666537 8.4936060479 0.156666537 11.6112414638 0.156666537 0.725 0.3214286 149 0.475 0.26785716 75 10.2879807551 0.0485535835 9.7513420118 0.1478729014 10.2776809856 0.0982132424 8.8650381372 0.0485535835 12.1040876082 0.1478729014 0.7375 0.33928573 175 0.6625 0.2857143 57 9.5128267514 0.2318742857 10.6678355128 0.0218816895 10.3878234402 0.1268779876 9.2790815908 0.0218816895 11.7506688583 0.2318742857 0
0.77500004 0.35714287 0.71250004 0.30357143 73 10.340518922 0.1390227727 9.2645263018 0.0551212474 10.3066929675 0.09707201 8.4904205033 0.0551212474 12.7401468555 0.1390227727 0.725 0.33928573 193 0.65000004 0.2857143 56 9.1694506164 0.1138960802 9.8996805972 0.1138960802 10.7550687624 0.1138960802 9.1694506164 0.1138960802 11.7826328903 0.1138960802 0.725 0.3214286 152 0.45000002 0.26785716 65 9.7800519597 0.1100513401 11.70444932 0.1100513401 10.3064973149 0.1100513401 8.8520033722 0.1100513401 11.70444932 0.1100513401 0.725 0.3214286 125 0.475 0.26785716 75 11.033298446 0.2042559121 11.6615672338 0.1683131768 10.3445465799 0.1561273745 8.7062091743 0.0958130346 11.6615672338 0.2042559121 0
0.7375 0.35714287 0.675 0.30357143 57 10.221606222 0.0741470018 10.5787984226 0.0741470018 10.4445840605 0.0741470018 8.5765819405 0.0741470018 12.0242788568 0.0741470018 0.7375 0.3214286 175 0.625 0.26785716 49 10.0053112045 0.0520380439 9.2013129706 0.0350310277 10.2898500226 0.0435345358 9.2013129706 0.0350310277 11.9642627694 0.0520380439 0.71250004 0.3214286 167 0.65000004 0.2857143 49 9.5335143043 0.1241501021 10.185997543 0.1241501021 10.6160964566 0.1241501021 9.5335143043 0.1241501021 11.6695172563 0.1241501021 0.7 0.3214286 177 0.7 0.3214286 64 10.097911644 0.0687996021 9.1384171694 0.0421878499 10.3152071398 0.0610791626 9.0363154584 0.0421878499 11.8923463481 0.0722500358 0
0.77500004 0.37500003 0.675 0.2857143 57 10.0835410517 0.0383914606 11.3095611328 0.0383914606 10.5093923006 0.0383914606 8.2322210787 0.0383914606 11.9779397341 0.0383914606 0.71250004 0.3214286 159 0.65000004 0.2857143 65 10.6774745596 0.0676498401 9.5687612735 0.0288819534 10.3575590646 0.0482658967 8.2584116071 0.0288819534 11.8177587448 0.0676498401 0.71250004 0.3214286 150 0.65000004 0.2857143 66 8.9192194347 0.1422118538 10.3660424314 0.1422118538 10.5710460844 0.1422118538 8.9192194347 0.1422118538 11.5914729982 0.1422118538 0.725 0.33928573 193 0.675 0.2857143 49 10.1704979854 0.1055666338 10.5062822072 0.0322101374 10.3388268226 0.055436129 9.2431286311 0.0285316159 11.6625288487 0.1055666338 0
0.7875 0.37500003 0.5125 0.2857143 75 10.365778519 0.0275033521 10.3545570299 0.0415792564 10.4240753703 0.0345413043 9.1498331214 0.0275033521 11.7038291942 0.0415792564 0.725 0.3214286 150 0.65000004 0.2857143 64 8.9580282627 0.2012468491 10.3448031126 0.2012468491 10.6063550755 0.2012468491 8.9580282627 0.2012468491 11.5908652589 0.2012468491 0.71250004 0.3214286 143 0.38750002 0.21428573 83 9.9819575054 0.084800076 10.4339620809 0.0334628935 10.3319618401 0.0749692599 8.8666672858 0.0334628935 11.9682845903 0.1380903407 0.71250004 0.3214286 506 0.71250004 0.3214286 59 10.4562649983 0.07115226 10.5389950104 0.0254559484 10.3822178237 0.0483041042 9.4405173807 0.0254559484 11.2683759322 0.07115226 0
0.7875 0.37500003 0.7 0.3214286 57 10.2675602896 0.0787236786 10.0850862558 0.0999156725 10.3857476479 0.0893196756 8.3264322832 0.0787236786 12.1298383508 0.0999156725 0.725 0.33928573 168 0.5375 0.2857143 64 10.064641869 0.1371864603 10.7443973115 0.1371864603 10.705857059 0.1371864603 8.3751552435 0.1371864603 11.8633053988 0.1371864603 0.725 0.3214286 134 0.65000004 0.2857143 66 9.8666718366 0.1255110236 10.9956620827 0.1255110236 10.0365503765 0.1255110236 9.0432433802 0.1255110236 10.9956620827 0.1255110236 0.725 0.3214286 134 0.5625 0.26785716 74 11.7417036914 0.0274739194 9.9676938253 0.039987137 10.3756241429 0.0823516858 8.728243925 0.0274739194 11.7417036914 0.230540517 0
0.7875 0.35714287 0.52500004 0.26785716 65 10.1940886497 0.2748133233 11.0260827924 0.2748133233 10.4657786456 0.2748133233 8.6371626603 0.2748133233 12.3794533042 0.2748133233 0.75 0.35714287 134 0.45000002 0.25 66 10.227030769 0.0740194785 10.526537443 0.0740194785 10.2905097518 0.0740194785 9.1268295684 0.0740194785 11.8224690933 0.0740194785 0.71250004 0.3214286 126 0.475 0.26785716 74 11.6802860053 0.1209062202 10.5607568387 0.1209062202 10.2237340632 0.1209062202 8.5399715502 0.1209062202 11.6802860053 0.1209062202 0.725 0.3214286 117 0.4375 0.23214287 74 11.2192544694 0.0950440279 10.8248409995 0.0305730022 10.4805188865 0.0963913137 8.5862173225 0.0305730022 11.9439572349 0.1635569109 0
0.7625 0.35714287 0.45000002 0.26785716 64 10.153677869 0.1316351746 10.5305808044 0.1316351746 10.5750144091 0.1316351746 8.4923239713 0.1316351746 11.5440711025 0.1316351746 0.71250004 0.3214286 135 0.625 0.25 56 10.0378144933 0.0532847699 10.9307062446 0.0532847699 10.288059468 0.0532847699 9.3370965014 0.0532847699 10.9307062446 0.0532847699 0.71250004 0.30357143 160 0.6375 0.2857143 58 10.8931877067 0.0507328779 9.5841614415 0.0270026214 10.3770846057 0.0388677496 9.1912832946 0.0270026214 11.2042468235 0.0507328779 0.71250004 0.3214286 133 0.65000004 0.2857143 48 9.0965338492 0.115346168 10.366795288 0.0648788716 10.3879111168 0.0702766801 9.0965338492 0.0306050005 11.3263274539 0.115346168 0
0.8 0.39285716 0.45000002 0.23214287 72 10.189666864 0.171054014 10.4104684549 0.171054014 10.2196613006 0.171054014 8.9048252671 0.171054014 11.5736097322 0.171054014 0.7625 0.35714287 127 0.6625 0.30357143 64 10.9132633137 0.0410924687 10.1746708067 0.1445694658 10.4855104396 0.0928309672 9.0369550781 0.0410924687 11.6565273741 0.1445694658 0.71250004 0.33928573 151 0.38750002 0.21428573 66 9.2844458036 0.038207931 10.2148669848 0.038207931 10.4890747636 0.038207931 9.2844458036 0.038207931 11.3663793721 0.038207931 0.71250004 0.3214286 125 0.65000004 0.26785716 74 9.9867998405 0.109953718 10.4455759096 0.0450584258 10.3702454001 0.0691346285 8.733847223 0.0450584258 11.6881634636 0.109953718 0
0.77500004 0.35714287 0.58750004 0.2857143 66 10.3455412754 0.0352727257 10.0593311528 0.0521930428 10.4023009759 0.0437328843 8.6302142962 0.0352727257 12.0779196083 0.0521930428 0.725 0.3214286 176 0.425 0.25 64 10.0483634443 0.0329033145 10.5513095245 0.0329033145 10.7272958459 0.0329033145 8.8214555381 0.0329033145 11.7508524381 0.0329033145 0.71250004 0.3214286 151 0.55 0.25 66 9.9896625211 0.0434550567 11.1128689534 0.0434550567 10.0309946244 0.0434550567 9.0673113954 0.0434550567 11.1128689534 0.0434550567 0.71250004 0.3214286 150 0.58750004 0.26785716 65 11.2755672872 0.1066906259 10.7533533128 0.0379890082 10.4574561379 0.0530007681 8.9233484986 0.0143226701 11.7579018882 0.1066906259 0
0.9375 0.48214287 0.825 0.33928573 80 8.830984466 0.0834127267 8.7387736121 0.0834127267 9.8491654835 0.0834127267 8.6381253626 0.0834127267 13.4257672667 0.0834127267 0.71250004 0.33928573 159 0.55 0.26785716 34 10.7577570212 1.0210527732 9.6863340532 0.9320210597 10.3369617372 0.9765369164 8.3448536501 0.9320210597 12.2839722325 1.0210527732 0.71250004 0.33928573 191 0.625 0.30357143 57 10.6311380311 0.3328683342 9.4362803565 1.3617337162 10.3906416999 0.9414232763 8.5957162456 0.3328683342 12.8894495131 1.3617337162 0.7625 0.37500003 667 0.58750004 0.30357143 74 9.553433234 0.7849394579 9.7708500529 1.1110893217 10.2337580509 0.9480143898 9.0150531609 0.7849394579 11.6397268372 1.1110893217 0
0.90000004 0.4464286 0.7625 0.2857143 48 10.236360463 0.3601831819 9.7444910693 0.3601831819 9.8047628462 0.3601831819 8.6620326614 0.3601831819 11.3255760998 0.3601831819 0.875 0.4464286 133 0.6625 0.30357143 66 11.0699361656 0.8206778006 10.0009574132 0.8206778006 10.6968227958 0.8206778006 9.186969145 0.8206778006 12.0825730474 0.8206778006 0.6625 0.3214286 141 0.6375 0.30357143 50 9.5590034665 1.0269254081 10.6200343022 1.0269254081 10.157490755 1.0269254081 9.5590034665 1.0269254081 10.8950030129 1.0269254081 0.85 0.42857146 134 0.75 0.3214286 49 11.1535223599 0.8305961507 10.8323952728 0.3300313631 10.2375013839 0.5857654813 8.7331934755 0.3300313631 11.7342683119 0.8305961507 0
0.96250004 0.48214287 0.58750004 0.26785716 80 10.3807292347 0.6235633723 11.7382161629 0.6235633723 10.5573228495 0.6235633723 9.2279373871 0.6235633723 11.9240174197 0.6235633723 0.875 0.4464286 119 0.5625 0.2857143 82 10.0484915062 1.2310795361 9.5140678332 0.3356074274 10.3378545031 0.7833434818 8.7383270595 0.3356074274 12.2249131328 1.2310795361 0.77500004 0.37500003 100 0.675 0.30357143 58 9.1299374352 0.5818965499 11.0089173229 0.5818965499 10.4872270279 0.5818965499 9.1299374352 0.5818965499 12.1314280999 0.5818965499 0.8 0.39285716 117 0.8 0.39285716 49 9.5655092249 0.4189423215 11.0314847987 0.1777817758 10.2871218857 0.3679375056 9.0835239078 0.1777817758 11.533179128 0.5070884196 0
0.975 0.5 0.8 0.3214286 82 10.9018591811 0.305774105 9.5715247116 1.4469303365 10.3949439161 0.8763522208 9.428242291 0.305774105 11.8180619035 1.4469303365 0.9375 0.46428573 118 0.77500004 0.33928573 98 9.1531975812 0.5163411302 12.1733825765 0.5163411302 10.6012996617 0.5163411302 9.0996832945 0.5163411302 12.1733825765 0.5163411302 0.85 0.4107143 117 0.7375 0.33928573 74 11.0692027922 0.6034551104 9.2098352238 0.6034551104 9.9142517761 0.6034551104 8.9030416437 0.6034551104 11.0692027922 0.6034551104 0.77500004 0.35714287 126 0.575 0.30357143 40 9.9175110603 0.6853375859 10.1554667504 0.6414918916 10.3912937035 0.8418206287 8.8592174029 0.6414918916 11.9700106361 1.1986324087 0
0.875 0.42857146 0.875 0.42857146 81 10.1482007742 0.7002221833 10.0369016719 0.7002221833 9.9064337596 0.7002221833 9.3133520385 0.7002221833 10.8519678831 0.7002221833 0.8625 0.4107143 143 0.7 0.30357143 82 10.7837696253 1.6290666167 11.6635423373 1.6290666167 10.8016599056 1.6290666167 8.7980028855 1.6290666167 12.4387550532 1.6290666167 0.7625 0.37500003 109 0.625 0.30357143 66 10.4791489761 0.2108117944 10.5625101162 0.2108117944 10.1379732354 0.2108117944 8.8484932073 0.2108117944 11.2626263677 0.2108117944 0.77500004 0.37500003 110 0.71250004 0.3214286 56 11.3538930964 0.6621237459 10.3864182576 0.1922174752 10.3529319183 0.7083667794 9.3377787083 0.1922174752 11.4134053905 1.4434450688 0
0.96250004 0.48214287 0.75 0.30357143 74 9.2269917608 0.4084649971 10.6185499641 0.4084649971 10.106688946 0.4084649971 9.2269917608 0.4084649971 11.5784806455 0.4084649971 0.825 0.4107143 142 0.5125 0.2857143 74 10.2285841466 1.7027759939 10.0428900572 1.7027759939 10.3109180697 1.7027759939 9.7911888713 1.7027759939 11.4829494515 1.7027759939 0.8125 0.37500003 118 0.5125 0.2857143 64 9.8798755274 1.2887255949 10.9784080475 1.2887255949 10.2435345534 1.2887255949 9.4398993413 1.2887255949 10.9784080475 1.2887255949 0.825 0.39285716 101 0.6125 0.3214286 59 10.6719516476 0.9186247344 10.9329833908 0.0995283134 10.3615563918 0.5775318115 9.6604966387 0.0995283134 11.255606158 0.9186247344 0
0.925 0.46428573 0.7625 0.3214286 73 10.743232451 0.5945617337 9.4015907811 0.5945617337 10.2043756286 0.5945617337 9.3312653652 0.5945617337 11.3900714078 0.5945617337 0.8875 0.42857146 127 0.625 0.26785716 81 10.2677471202 0.4397087069 12.3271263923 0.4397087069 10.6165896988 0.4397087069 8.7590557716 0.4397087069 12.3271263923 0.4397087069 0.8125 0.4107143 126 0.6125 0.30357143 64 10.834897244 1.8440773515 10.3294439611 1.2274774033 10.3611123616 1.5357773774 8.9677759298 1.2274774033 11.9595165485 1.8440773515 0.825 0.39285716 127 0.58750004 0.26785716 40 9.7006734518 0.9811471251 10.0449669017 0.261784356 10.1968670197 0.563649908 9.3372640169 0.261784356 11.3367997646 0.9811471251 0
1 0.5 0.6125 0.26785716 90 10.0702017406 0.4432206455 9.8819692929 0.4432206455 9.9759088107 0.4432206455 8.9452847314 0.4432206455 12.798614701 0.4432206455 0.8875 0.42857146 117 0.7375 0.3214286 66 10.7509105688 1.1552506114 10.3506245566 1.1552506114 10.6357813094 1.1552506114 9.0812257878 1.1552506114 12.5141108314 1.1552506114 0.8 0.4107143 142 0.475 0.26785716 73 10.1590206462 1.8022048206 9.3170885271 0.8724408019 10.5215446667 1.3373228112 9.2757877382 0.8724408019 12.2611298358 1.8022048206 0.825 0.4107143 112 0.7 0.3214286 47 9.3705028333 0.9203041637 10.2421022251 0.1279872877 10.2097738824 0.4557730535 9.2872120033 0.1279872877 11.508052315 0.9203041637 0
1.0500001 0.5178572 0.675 0.30357143 80 11.0134662817 1.4601487694 9.1771220034 1.4601487694 10.331731631 1.4601487694 9.1771220034 1.4601487694 11.5891151525 1.4601487694 0.90000004 0.4464286 118 0.5375 0.25 91 9.4623042384 0.9838416894 11.9650082232 0.9838416894 10.4510712694 0.9838416894 8.9859363657 0.9838416894 11.9650082232 0.9838416894 0.83750004 0.4107143 117 0.7375 0.3214286 82 10.8803739997 0.4932813464 10.3598932312 1.1142932864 10.4812416735 0.8037873164 9.2390335663 0.4932813464 12.2578642836 1.1142932864 0.85 0.4464286 100 0.77500004 0.3214286 58 10.0751235899 0.2999029821 10.1042514976 0.106614656 10.2299410102 0.5793460416 8.731955834 0.106614656 11.1418050956 1.3315204866 0
1.0375 0.5357143 0.77500004 0.3214286 57 10.2777314303 1.1027589158 11.4030976791 1.1063249771 10.1029158809 1.1045419465 8.1820350734 1.1027589158 11.409132879 1.1063249771 0.975 0.5 142 0.675 0.26785716 90 9.7880710291 0.5675985784 10.7510149689 0.5675985784 10.6161690334 0.5675985784 9.0806354512 0.5675985784 12.868859866 0.5675985784 0.8625 0.4107143 110 0.52500004 0.25 73 11.3482036055 0.90416609 9.2901564951 0.90416609 10.1943673696 0.90416609 8.7207981031 0.90416609 11.7313823719 0.90416609 0.8125 0.39285716 102 0.6125 0.30357143 39 10.3750134543 0.5466594977 9.893573302 0.203624618 10.303591393 0.7101885678 9.2902998899 0.203624618 11.5233322873 1.3802815878 0
1.075 0.5357143 0.83750004 0.33928573 73 11.4594780445 2.3866287262 9.9590450735 0.9210724831 10.3469575581 1.6538506047 8.6370495052 0.9210724831 12.285730523 2.3866287262 0.9375 0.46428573 142 0.6375 0.30357143 84 10.6008647757 0.7180631845 10.4259905659 0.7180631845 10.5787316908 0.7180631845 9.3113823131 0.7180631845 11.9877802113 0.7180631845 0.95 0.48214287 117 0.8125 0.3214286 72 11.1088716791 1.1063550524 9.4344339158 1.1063550524 10.53217384 1.1063550524 9.3228234522 1.1063550524 12.3023665245 1.1063550524 0.90000004 0.42857146 110 0.58750004 0.2857143 66 9.7863074824 1.3776624434 9.910575614 0.3067416862 10.2558531715 1.2480625847 9.0782933992 0.3067416862 11.4359023066 2.0597836245 0
